"id","business_name","status","address_id","version","created_date","modified_date","created_by","modified_by","reference","blocked","image_id","online_ordering_allowed","delivery_allowed","promo_code","message","timezone","delivery_type","doordash_allowed","pickup_instructions","announcement","business_name_without_spaces","menu_categories","delivery_only","money_flow","fee_categories","type","fulfillment_options","restaurant_categories","website_url","position","location_position","group_id","nash_allowed","tax_rates","lead_gen_one","lead_gen_two","delivery_order_time_windows","enable_menu_search","shipday_enabled"
2555,"Italian Cafe","ACCEPTED","3367",0,"2025-03-12 02:46:46.099+00",NULL,NULL,NULL,"70d6f41e-7ce3-4154-889d-378e7886efe7",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"italian-cafe-0jjad",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2556,"Gatti's Pizza","ACCEPTED","3368",0,"2025-03-12 02:50:48.007+00",NULL,NULL,NULL,"3e5c80be-0d49-4a1d-9125-b378494658b9",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"gattis-pizza-qkkq6",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2557,"Liberty Burger","ACCEPTED","3369",0,"2025-03-12 02:52:42.722+00",NULL,NULL,NULL,"9618f1b7-1c0e-405e-ac59-a2edf3d97a33",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"liberty-burger-18jo5",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2558,"Mexican Sugar","ACCEPTED","3370",0,"2025-03-12 02:56:53.044+00",NULL,NULL,NULL,"e9795028-2812-4721-97aa-b029cdda6e13",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"mexican-sugar-t99c3",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2559,"unbelievaBowl Asian Grill","ACCEPTED","3371",0,"2025-03-12 03:00:14.323+00",NULL,NULL,NULL,"ccfeee01-cec4-4a2d-9a2c-9c65d9d70b3a",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"unbelievabowl-asian-grill-79af0",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2560,"Desi District","ACCEPTED","3372",0,"2025-03-12 03:04:03.507+00",NULL,NULL,NULL,"326d91f7-94a9-4c47-b40b-9a5f4da4e262",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"desi-district-wf7i3",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2561,"Nikki's Popcorn Company","ACCEPTED","3373",0,"2025-03-12 03:05:19.162+00",NULL,NULL,NULL,"289e7db8-2d25-4bfb-be05-1ed59177a676",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"nikkis-popcorn-company-keug3",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2562,"Benihana Dallas","ACCEPTED","3374",0,"2025-03-12 03:10:05.043+00",NULL,NULL,NULL,"d7e08267-4841-409a-ba52-38d240e7aaff",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"benihana-dallas-g3e65",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2563,"Bellagreen","ACCEPTED","3375",0,"2025-03-12 03:13:05.19+00",NULL,NULL,NULL,"04fae092-c8ab-4d08-b4b9-8085304c7610",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"bellagreen-gcl42",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2564,"Ephesus Mediterranean Grill","ACCEPTED","3376",0,"2025-03-12 03:19:40.879+00",NULL,NULL,NULL,"efe6c5b8-0c9c-4866-89f8-c02f87298e75",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"ephesus-mediterranean-grill-k522d",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2565,"MIXT Dallas","ACCEPTED","3377",0,"2025-03-12 03:25:28.66+00",NULL,NULL,NULL,"6384b180-48d3-4304-8467-4df0e8aeda1a",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"mixt-dallas-612v4",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2566,"Big Al's Smoke House Barbecue","ACCEPTED","3378",0,"2025-03-12 03:29:08.786+00",NULL,NULL,NULL,"8a3ded6a-b337-47f2-b223-bffe6a3953a6",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"big-als-smoke-house-barbecue-xfkw8",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2567,"Chop House Burger","ACCEPTED","3379",0,"2025-03-12 03:31:07.253+00",NULL,NULL,NULL,"b3a78fb7-1348-4f42-ac74-d7e38a6cf9af",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"chop-house-burger-89ciz",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2568,"Gus's World Famous Fried Chicken","ACCEPTED","3380",0,"2025-03-12 03:32:47.668+00",NULL,NULL,NULL,"6d212099-252b-4464-8356-1bca92c1e8f4",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"guss-world-famous-fried-chicken-s85pb",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2569,"Nick The Greek Irving","ACCEPTED","3381",0,"2025-03-12 03:35:01.357+00",NULL,NULL,NULL,"8f78c6a9-7b0a-45f1-af88-6d86e2dc1e72",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"nick-the-greek-irving-wikfc",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2570,"Brio Italian Grille","ACCEPTED","3382",0,"2025-03-12 03:38:45.656+00",NULL,NULL,NULL,"4fdfa8aa-5df2-4ed7-bc29-d6b0e3e8a5ac",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"brio-italian-grille-hyel0",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2571,"PJ's Coffee of New Orleans Farmers Branch","ACCEPTED","3383",0,"2025-03-12 03:40:51.302+00",NULL,NULL,NULL,"e31c5d32-7b47-431f-b557-a945b8b4a0c9",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"pjs-coffee-of-new-orleans-farmers-branch-bc527",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2572,"Roly Poly Sandwiches","ACCEPTED","3384",0,"2025-03-12 03:43:24.752+00",NULL,NULL,NULL,"45dee9c2-4bce-45c8-824e-6b0c88e76a2c",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"roly-poly-sandwiches-v7tyf",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2573,"Ho Mei Express","ACCEPTED","3385",0,"2025-03-12 03:48:52.235+00",NULL,NULL,NULL,"718a208a-d327-4821-b510-e4af578b98ec",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"ho-mei-express-udwa2",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2574,"Doc B's Fresh Kitchen","ACCEPTED","3386",0,"2025-03-12 03:52:43.322+00",NULL,NULL,NULL,"72de20c0-c0db-4522-96db-ed6632aefaea",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"doc-bs-fresh-kitchen-1yjph",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2575,"Luby's","ACCEPTED","3387",0,"2025-03-12 03:59:44.64+00",NULL,NULL,NULL,"74979e9c-5d17-4114-94e6-2d69ffeb4930",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"lubys-1d3tp",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2576,"Social Pie","ACCEPTED","3388",0,"2025-03-12 04:06:26.271+00",NULL,NULL,NULL,"50a877c1-ea3d-4bd9-8905-47dae5c00e61",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"social-pie-r5297",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2577,"Loro","ACCEPTED","3389",0,"2025-03-12 04:08:00.492+00",NULL,NULL,NULL,"faf47cf0-e71a-449a-8cfb-96ed92562e33",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"loro-tlxx8",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2578,"Jeng Chi Restaurant","ACCEPTED","3390",0,"2025-03-12 04:13:54.736+00",NULL,NULL,NULL,"3f269f4d-35ff-4244-b14e-3105c6c63bb0",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"jeng-chi-restaurant-qrlvb",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2579,"Taqueria La Ventana","ACCEPTED","3391",0,"2025-03-12 04:16:47.221+00",NULL,NULL,NULL,"2a2ef95e-fa83-4ffe-8964-b7ef39cbab9e",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"taqueria-la-ventana-t3guc",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2580,"Jen's Place Bakery & Cafe","ACCEPTED","3392",0,"2025-03-12 04:23:23.857+00",NULL,NULL,NULL,"23db89f5-31ba-405f-a7aa-9407b92b8f4b",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"jens-place-bakery-cafe-1ye1l",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2581,"Doña Mary, Antojitos Mexicanos","ACCEPTED","3393",0,"2025-03-12 04:27:30.98+00",NULL,NULL,NULL,"6c7c2433-8635-43fd-a77a-12f16a91335e",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"doa-mary-antojitos-mexicanos-549sv",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2582,"Bonefish Grill Allen","ACCEPTED","3394",0,"2025-03-12 04:30:47.492+00",NULL,NULL,NULL,"03a02fe9-db9c-4f96-b2cf-f1203bf1796c",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"bonefish-grill-allen-6zzxg",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2583,"Jarams Artisan Donuts Since 2012","ACCEPTED","3395",0,"2025-03-12 04:32:47.216+00",NULL,NULL,NULL,"2062fd70-50d2-464e-83d2-a63bcc9ee7d1",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"jarams-artisan-donuts-since-2012-ifq46",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2584,"The Pizza Guy","ACCEPTED","3396",0,"2025-03-12 04:36:43.083+00",NULL,NULL,NULL,"773bc7c0-ff22-40f4-b31b-7e4e03cc8d2e",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"the-pizza-guy-kdswe",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2585,"PF Chang's Dallas","ACCEPTED","3397",0,"2025-03-12 04:44:48.982+00",NULL,NULL,NULL,"e80e14ed-6e2a-4e96-841f-353de569eb1b",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"pf-changs-dallas-09bg8",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2586,"Kolache Factory","ACCEPTED","3398",0,"2025-03-12 04:48:16.029+00",NULL,NULL,NULL,"360fcfd4-9d40-4c9d-b0ea-3c151cb7b57c",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"kolache-factory-pllf6",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2587,"Salsa Limon","ACCEPTED","3399",0,"2025-03-12 04:49:36.616+00",NULL,NULL,NULL,"985da367-af1c-4721-a202-16544e9cee34",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"salsa-limon-8nyq6",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2588,"The Empanada CookHouse","ACCEPTED","3400",0,"2025-03-12 04:51:49.494+00",NULL,NULL,NULL,"97b4d207-3cfc-485d-acda-f4242a02a491",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"the-empanada-cookhouse-ime7s",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2589,"Leila Bakery and Cafe","ACCEPTED","3401",0,"2025-03-12 04:54:26.772+00",NULL,NULL,NULL,"8ee13a85-5c6a-49ee-a152-568a3b0aef54",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"leila-bakery-and-cafe-7lz6z",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2590,"Enchiladas Restaurant","ACCEPTED","3402",0,"2025-03-12 04:56:40.972+00",NULL,NULL,NULL,"375c7b72-d5f2-4154-a4cf-6f53f51d2696",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"enchiladas-restaurant-1u7aq",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
2591,"Snuffer's Restaurant & Bar","ACCEPTED","3403",0,"2025-03-12 04:59:30.743+00",NULL,NULL,NULL,"26e7585f-6174-4624-9823-4ee06791c230",False,NULL,False,False,NULL,NULL,"America/Chicago","OWN_DELIVERY",False,NULL,NULL,"snuffers-restaurant-bar-isv3p",NULL,False,"DIRECT",NULL,"MARKETPLACE","[""DELIVERY"",""PICKUP""]","[""OFFICE"",""EVENT"",""HOLIDAY""]",NULL,NULL,0,NULL,False,"{""stateSalesTax"":{""percent"":null,""fixedAmount"":null},""localSalesTax"":{""percent"":null,""fixedAmount"":null},""otherSalesTax"":{""percent"":null,""fixedAmount"":null,""types"":[""DELIVERY"",""PICKUP""]}}",15,3,"exact",False,False
